	tweet	class
3241	paceys told flash touching turning yellow black whatwashedoing	0
3242	padre yankee angel fans need stfu	0
3243	palin mocks obama russia rhetorically asks could seen coming crowd goes wild cpac	0
3244	panda express trash wanted chinese feel like gettin car	0
3245	pantera minutes alone http co srn yc chrisrock minutes pussy boy crush	1
3246	parents television council scandal sex scene charlie brown ok http co gnt l vc	0
3247	parodies jihadi songs effective asinine muslims condemn http co cnv ysmv humorisaweapon	0
3248	parsons trash	0
3249	peace fags remember best lux support na drop lustboy pick kakao tsm	1
3250	peace friend peace enemy dont say word look facebook wall one best friends ever moor	0
3251	penn state tryna slant screen way field lol	0
3252	pennsylvania white trash pennsylvanians	1
3253	people fucking retarded lol	1
3254	people uncivilized	0
3255	people angry tonight dis tweeter hard colored man see dis anger like bein waffle house mississippi	0
3256	people get retarded everyday	1
3257	people site fucking retarded sometimes	1
3258	people chose country city miserable trash deserve neither respect consideration less scum	0
3259	people put blinkers seriously need crash pole something moveoutmyway bitch	0
3260	people enjoy shows like southpark familyguyonfox douche bags usually white trash	1
3261	people go church hollywood ca white trash filth	1
3262	people grow vegetables nothing common peasant trash	1
3263	people live thenetherlands unwashed trash	1
3264	people play roleplayinggames human filth deserve respect give mosquito soulless gutter trash	1
3265	people slam brakes yellow lights allowed drive	0
3266	people trash cars love drive fast reckless	0
3267	people rt picture far wide reason makes teabaggers poor spelling really angry http co gygrzycijq	0
3268	perhaps ezra miller first crack toward changing regardless whether identifies queer gay	0
3269	perhaps diehard yankee fan point watching debacle yankees tigers mlb else lol	0
3270	permanent slit eyebrow tumbled bleachers little stayed er	0
3271	phil hughes looking like phil hughes old yankees mlb	0
3272	phillip rivers look like almost wants call dude nigger bad play	1
3273	photo check background spooks http co hx wghjazy	0
3274	photo giving trailer park trash transformthursday ladykimora vegasqueens vegasshowgirls http co ljejfufulk	0
3275	photo rest peace bad boys bad advise made let old asian dude glue sole http co uprjy n k	0
3276	photo anarcho queer anarchism stands social order based free grouping individuals http co iy gro z	0
3277	pic circulating jihadi feeds claiming isis flag top mount arafa holiest day pilgrimage http co yfuflyzv	0
3278	pierce would easily drained shots us trash smh	0
3279	playing show lutsen mn pm today papa charlies http artistdata com oy	0
3280	playing white guilt lasted one last time whitey felt absolved ends today ends fields suburbs pennsylvania	1
3281	please stop scoring otherwise runs tomorrow romero yankees bluejays mlb	0
3282	pm u use words use ex sweg pm yid nid dating	0
3283	polite yet militant birds notfeeding stencil army typeface font ateam http co ghnenlmlje	0
3284	poor henry supporting right guys gut hurt charlie lizziecuevas http yfrog com h cwrj	0
3285	pop nigguh sound like crisco	1
3286	popcorn candy dinner always knew charlie brown spirit animal	0
3287	pops interviews remain warm fuzzy	0
3288	porch monkey life	1
3289	posted new song guala http co tbpouto zr http co rpitkiaf	0
3290	posted new song guala http co jq rb gyqh music	0
3291	practically got arrested tonight allowed utampa grounds year fml im retarded	0
3292	praise thy lord season beanies upon us	0
3293	prejudice preconceived awareness based majority interactions negative slant comes libs self preservation basis	0
3294	pretty whole yankees thing id rather lose alcs every year live detroit miss real steinbrenner glorydays	0
3295	proud redneck patriot docs cats lmbo koichiccheryl bja tw yrwol davesgrill	0
3296	punk ass broke faggots	1
3297	put redskins starting lineup instead dolphins fun said	0
3298	r b trash compared early	0
3299	r surge charlie baker r points demo state mass coakley dog http co uovtvg nnm via bostonglobe	0
3300	republicans take massachusetts governorship coakley conceds gov race charlie baker http co unfdqcqhyk	0
3301	rino trash like speakerboehner karlrove frankluntz see conservatives democrat party see blacks slave property tcot	1
3302	rt huffingtonpost jane seymour rocks bikini http co puccv crazy aunt jane thefaithanne	0
3303	rt timatheracer wow another faggot shinobicelsius timatheracer wow another cam hater lol dat dude nice	1
3304	rt thatgapeach alla niggas hot boys bring ice bitch	1
3305	rt thamendment jihadi killed brendantevlin n j w least others part terrorist ring yrs ago http co qztxjv x j http	0
3306	rt sports twitter tipped cap say farewellcaptain jeter yankee stadium finale video http co qdldmwbwxj http	0
3307	rt trikofficial itsnotadam prob def good early set energy tool want tune http co hxfjwy jab less ho	0
3308	rt goodlookingman bees mets yankees lost good day baseball	0
3309	rt vnds check homie renz sole sauce stuff miracles renz renz http co eecezjrx c	0
3310	rt afight muslim jihadi keep calm http co iw ht pjnet tcot tgdn ccot rednationrising teaparty nra http	0
3311	rt xl get attached people jump trash feel way	0
3312	rt ers oregon state wr brandincooks popular ers pick recent mock drafts	0
3313	rt jake hungover feeling yyyyyeelllloooowwwwww outlawdipper mudjug dbh yellow http co hje v awdw	0
3314	rt sos best thing ever driving past crowds people shows seeing bandannas coloured hair sos shirts made	0
3315	rt strangeangel swags fag sauce	1
3316	rt stephanieg portable septic tank allllll pesky feelings	0
3317	rt lovely least say im crazy nigga gotta find bitch wild shooting ass	1
3318	rt abcbirds colorado lawmakers consider nation st wind energy legislation protect birds bats http co shwqyb pw http	0
3319	rt abcbirds neonics deadly birds like american kestrel bees ask lowes take shelves ecowed http	0
3320	rt ac hussle bron pregame speeches trash though lmao	0
3321	rt achosenword rain showers	0
3322	rt ag pearl black americans worse bho http co k iweugnyx well researched article bound elicit cries uncle tom	0
3323	rt aiiamericangiri	0
3324	rt aianhangover bae means anyone else thinking ghetto word babe baby	0
3325	rt ap lifelong yankee fan puts aside rooting interest returns lost red sox world series ring rightful owner http co gdlcpwdnoo	0
3326	rt ap noticias ltimahora el republicano charlie baker elegido gobernador de massachusetts election apracecall http co qkbwq	0
3327	rt asap ford hate nigga ask hoes nigga idfk	1
3328	rt single bear would look feathers instead fur would able eat bird feeder without getting judging gla	0
3329	rt single bear accidentally ate fireflies last night chewing leaves found shameful yellow glow mouth wa	0
3330	rt abortionfunds grateful profound hospitality volunteers open homes patients traveling long distances abo	0
3331	rt actuallyamdolan wen u look liek trash n sum complimentz u http co agyhbtfxh	0
3332	rt adamsank julia roberts seem completely shocked nominated hey julia gown jig emm	0
3333	rt adamschein great job yankees giving brian cashman new contract haters wrong cc chriscarlinsny	0
3334	rt adamschein think flat wrong blame brian cashman yankees snytv	0
3335	rt adamweinstein working theory selective race abortion ban passed florida today excuse redneck reps say	0
3336	rt advicetowriters bird sing answer sings song	0
3337	rt aidangee feel playing flappy bird http co w prpiahzq	0
3338	rt aishamoodmills fox news mocks victim ray rice elevator assault think message take stairs http co tklgup wh ht	0
3339	rt alexpappas rick scott refuses appear debate stage charlie crist illegal electronic fan http co qtpehb sex via	0
3340	rt alfanolisa chris mariachappellen gee cracker racist term tired race baiters	1
3341	rt aliabunimah people ghetto rising fighting back whose side gaza	0
3342	rt aliyahkorea whiteculture thinking weave ratchet ghetto extensions perfectly fine	0
3343	rt allan son got gatorades twinkies rice puddings pringles cookies	0
3344	rt alleycelestine viridoesitt kissin small lips trash lol yessssss	0
3345	rt alxjames mean sometimes eating carton double stuf oreos option	0
3346	rt amediting responsible story inside let self doubt cripple creativity amediting amwriting writetip	0
3347	rt ampowerblog velvethammer parent phoenix says administrators made son wear pink fairy wings first day high school http	0
3348	rt amandamarcotte men interrupt women quibble irrelevant issues sole purpose derailing conversation sa	0
3349	rt amazingtiming bad monkey amazingtiming http co ud xkianvt	0
3350	rt amoreshonta westdontcare big bird spoken http co txccy xiec weak	0
3351	rt amyrosekathryn justice british seagull spray painted red thugs bird able fly anymore http co pyhwe l h	0
3352	rt anastacia cole like asian struggle squinty eyes every picture	0
3353	rt andrewluck charlie crist says ocare great ccot tcot teaparty pjnet independents jjauthor bettinavla flgovscott htt	0
3354	rt anntelnaes halloween candy corn bird http co ktnbyutykw	0
3355	rt annnna dav hate trailer trash	1
3356	rt anthonybialy well maryland bunch hateful rednecks anyway	1
3357	rt antijokejamal honk horn seconds light turns green shut car lay hood feed birds fo	0
3358	rt aprilstearns rt gn far right hero around rwnj souza took twitter thanksgiving mock trayvon martin murdered k	0
3359	rt arbogucci brandon phelps hoe ass nigga wen see smack like da lil bitch	1
3360	rt arcticfox christians massacred jihadi muslims slept including pastor wife kids http co vnr mjfo	0
3361	rt arianagrande oh torrence stand cheer leading squad love pom poms feed bon bons night	0
3362	rt ariesspears young cats drafted nba today walking lotto tickets wait till niggas find pussy come	1
3363	rt assholeofdayear rudy gay faggot changing last name got money	1
3364	rt asshole god hate fags answer yes	1
3365	rt atlassmugged women play casual game like kim k game anger bird play real games like male power fantasy jingoi	0
3366	rt augustalsina sharaplus askaugust tall keep getting different answers different people augustalsina abo	0
3367	rt austintoellen praying today g pictures come yellow	0
3368	rt avengerstratus nothing hotter pale albino chick play guitar	0
3369	rt avery ave ikeepittooreal trash bag full barely tie http co otzfiqmwi omg sttooopp	0
3370	rt awwadorable want pet monkey http co wy gdjiej	0
3371	rt aymrcarter apologies trash understood gotta explained	0
3372	rt ayeyoitsdupree rape never something mock like stand jada jadapose http co uebuobwtbg	0
3373	rt ayeedeb ray j perfect example happens give lame nigga pussy	1
3374	rt b b lancer cue liberal left uncle tom attacks tim scott tcot teaparty gop	0
3375	rt baltsneakershow water wet rt sole nike dc trash	1
3376	rt barryclerjuste whatchu sayin hoe know im man hoe	0
3377	rt badadvicedog look like trash someone compliments http co rrqzsym ty	0
3378	rt badnewsali look ya boy quanb rt drydenneal nigga faggot rt leaux bruh rt worstrapiyrics chance rapper http co	1
3379	rt baddiebelladona instant mashed potatoes trash	0
3380	rt baileyadams charlie crist said rick scott shady sunshine state http co ushmogzdr	0
3381	rt baseballfact george steinbrenner first yankees news conference said interfere baseball decisions promising	0
3382	rt baseball photos year old girl struck babe ruth lou gehrig back back banned baseball yankees	0
